,syn,E_F,dE_Oa,dE_Om,dE_S,dE_fOa,dE_fOm,dE_fS,lC_Oa,lC_Om,lC_S,lD_Oa,lD_Om,lD_S,lC_fOa,lC_fS,lD_fS
8462,0.0,11.857998483937514,-2.69867654516336,-94.4536790807176,-7.871139923393134,1.3669229350437877,47.842302726532566,3.986858560544381,-6.800033088512851,-32.33865863540727,-6.613240262141785,-4.763224062103365,-37.368573312869295,-4.717056322735741,-5.987351676081793,-6.613240262141785,-4.439768754573815
53292,0.0,11.76457536073612,-5.000524464067484,-185.0194051704969,-11.563712823156054,0.0868594757102982,3.2138006012810365,0.2008625375800647,-6.840358410444802,-14.798991052857906,-6.447073130017007,-4.110477383680388,-15.697525134952906,-3.5878208108772123,-6.51026175890111,-6.447073130017007,-3.293743347676912
45194,0.0,12.184992405481374,-2.412685526933024,-86.85667896958886,-4.021142544888373,4.8983099163558,176.33915698880884,8.163849860593002,-7.50203882152533,-59.66896255202028,-7.343803200193246,-4.945064127396659,-47.378043370311325,-5.696361761141186,-6.837555216310498,-7.343803200193246,-5.58017185017449
10767,0.0,13.631179979897874,-2.513479557752859,-108.07962098337292,-6.754976311460808,2.558587411511467,110.01925869499308,6.876203668437067,-7.642596599953543,-83.82934844681546,-8.251856831920644,-4.534372149039501,-31.681778814679312,-4.753453272608376,-7.289498498803175,-8.251856831920644,-4.823059495760064
15247,0.0,13.53597092690117,-4.199638650945075,-184.78410064158328,-5.132891684488424,6.875246652883155,302.51085272685884,8.403079242412746,-6.927319192079608,-33.828320835074216,-8.954470839991616,-3.992226390722144,-18.856259792367062,-4.640168894914745,-8.47642425193226,-8.954470839991616,-4.860003496151158
42923,0.0,10.9715400866736,-1.4596604512749396,-59.846078502272526,-1.66239106950757,8.17388694190188,335.1293646179771,9.30914901716603,-7.385798255212331,-38.96531701096706,-7.809021229529708,-4.840226299036587,-48.02472389631559,-6.067777669516436,-7.87356308698969,-7.809021229529708,-5.503840793760153
471,0.0,13.544874256830775,-5.376873634067314,-188.190577192356,-15.682548099362998,-0.732916746011048,-25.65208611038668,-2.137673842532223,-6.54926662208179,-35.562316782818854,-5.709458440326688,-3.9901836538741136,-8.568167810021825,-2.499509804557217,-6.160943105183933,-5.709458440326687,-2.694753916466869
8279,0.0,11.857998483937514,-4.168277225864903,-129.21659400181198,-10.768049500151,0.4219157356592963,13.079387805438188,1.0899489837865155,-6.358152271705578,-21.88611500117185,-5.742194959288833,-4.335698348010254,-18.395836398211262,-3.758243812701581,-5.703206085625593,-5.742194959288833,-3.512452544624717
74215,0.0,17.948342514703842,-3.2081072736294707,-121.90807639791988,-3.3863354554977745,13.795585635037328,524.2322541314185,14.562007059206069,-7.115516512614145,-59.64114267180823,-7.843723223874576,-4.589790282295367,-27.410219282015447,-5.85521930014236,-8.878036983636765,-7.843723223874575,-7.413717427316353
20462,0.0,11.20504417949199,-4.335593202437089,-121.39660966823848,-2.529096034754968,14.87305396240632,416.445510947377,8.67594814473702,-6.179572032419972,-25.623642811203982,-7.750440324970645,-4.544872783553132,-17.727272836719738,-6.0491292885005485,-9.743323668753716,-7.750440324970645,-5.717033809678607
30993,0.0,10.91743908157626,-2.2272985325247903,-82.41004570341724,-2.9432159179791872,6.034547258938326,223.27824858071804,7.974223163597073,-7.380177490775933,-49.23179863767388,-7.541330531187911,-4.806875966272633,-41.55318252844016,-5.938196115548341,-7.258215931111981,-7.541330531187911,-5.420413983498336
12140,0.0,14.033872295941752,-2.575875574333615,-97.88327182467737,-6.991662273191238,2.594498429434399,98.59094031850717,7.042210022750512,-7.617259875274835,-71.24522508572643,-8.032880261336105,-4.592852893845982,-39.7871465979375,-4.8276876495444805,-7.031302308230619,-8.032880261336105,-5.2083794325546
68336,0.0,10.977458683559032,-3.512371162880528,-105.37113488641585,-5.853951938134212,3.0741040472548917,92.22312141764674,5.123506745424819,-6.53858418606424,-21.32396105622125,-6.105760063196835,-4.856970633683994,-28.644951697549303,-5.394073861467469,-5.915203026843786,-6.105760063196835,-4.770495828373839
39363,0.0,14.191663110572785,-4.793464798613538,-359.50985989601537,-10.573819408706337,1.6400891448461243,123.00668586345932,3.617843701866451,-7.019447844311904,-0.0746331903213912,-6.792491020083296,-2.70870205252538,-20.74493945100738,-1.7583102233039325,-6.75412704814456,-6.792491020083296,-1.9953850239829969
11537,0.0,11.537760011934717,-4.796701038038528,-163.08783529330998,-6.795326470554582,3.347600146856566,113.81840499312324,4.742433541380135,-7.035435252767865,-74.71915969185856,-7.261825466361703,-4.23256880160939,-12.4717755118886,-5.028501129001566,-7.15717982509712,-7.261825466361703,-4.614343263297093
18435,0.0,14.064951788374891,-4.402780177820689,-123.27784497897927,-7.704865311186205,3.6343351298221065,101.761383635019,6.360086477188687,-6.844863245716681,-58.85078806710696,-7.123046862243551,-4.655544850724464,-24.051075723856076,-4.619658733456631,-7.112358305957218,-7.123046862243551,-5.061228416431925
48694,0.0,12.35267316385989,-5.990715525787044,-167.74003472203722,-4.659445408945479,9.891292827747105,276.95619917691886,7.693227754914413,-6.499981276932451,-57.93743073673441,-7.543801111281847,-4.178083062763426,-10.682145660947036,-5.535358250743774,-8.38831727939817,-7.543801111281847,-5.462078500714496
40356,0.0,10.365870391225714,-2.714909761238241,-135.74548806191206,-4.242046501934752,3.919247289146216,195.96236445731083,6.123823889290963,-7.370294355647394,-58.89116901223412,-7.372923994452318,-4.011442417804715,-42.57362822295111,-4.781568040866472,-6.970001786968052,-7.372923994452318,-3.956834258424218
16080,0.0,11.856022321088949,-4.850467607695673,-223.12150995400097,-7.968625355500035,2.366241631228035,108.8471150364896,3.887396965588915,-6.965858955978738,-34.47220022939472,-7.455721190450787,-3.6376848943637663,-11.007481678432132,-3.7688280628173594,-7.138218147021018,-7.455721190450787,-3.491429374291509
68009,0.0,10.977458683559032,-7.125954752734005,-114.01527604374408,-6.334182002430228,5.223686266269906,83.5789802603185,4.643276681128806,-5.452048714725478,-18.724833139803728,-5.9613640678403055,-4.193867942257542,-5.832653045800551,-5.644368692189504,-6.56154128675757,-5.9613640678403055,-5.210539111799853
18547,0.0,14.064951788374891,-3.797752213961812,-151.91008855847247,-9.49438053490453,1.828228501388145,73.1291400555258,4.570571253470362,-7.026783582561911,-50.2416200488317,-6.584973861101347,-4.174827128094319,-19.503534142967663,-3.901752938349788,-6.569296586747583,-6.584973861101347,-4.313849346911671
69515,0.0,10.787547735207395,-1.9331202515082195,-65.72608855127946,-0.9128623409899924,20.91109848187215,710.9773483836531,9.874685394217405,-7.1328896516241045,-78.98797983514143,-7.6035907127196385,-4.922803037212672,-42.65211991268175,-6.506824560185955,-11.07116621453183,-7.603590712719638,-5.973145686436918
33368,0.0,12.087290404042482,-5.365406085496498,-187.78921299237743,-3.353378803435312,13.974258560971474,489.0990496340016,8.733911600607172,-6.801463142022682,-82.56132706516743,-8.216282402696,-3.978755786086215,-14.086762360185372,-5.5037663451845065,-10.060441508925331,-8.216282402696,-5.284688227637257
19244,0.0,11.64011289132118,-1.5940088787708306,-74.91841730222905,-2.4972805767409683,5.835850413561839,274.2849694374064,9.142832314580213,-7.507715059553214,-35.9612900214984,-7.419217200800126,-4.626666615439588,-49.88896999724477,-5.674702596884633,-6.733479522190541,-7.419217200800125,-5.268464820753319
13033,0.0,14.033872295941752,-2.643415973609938,-113.66688686522734,-8.119063347516239,1.9257517506501671,82.80732527795719,5.914808948425514,-7.5969517690037724,-66.49939392364479,-7.693892321187415,-4.525070199963532,-39.24262322347926,-4.22973854202583,-6.830222972504358,-7.693892321187416,-4.533833094822022
72347,0.0,12.366386530114529,-5.416538090399388,-129.9969141695853,-10.262914276546208,1.110165911605503,26.64398187853207,2.103472253568321,-6.730659161133785,-80.99094526295659,-6.519646083476154,-4.194589322114226,-12.146096786305057,-4.264456400619974,-6.637199786056379,-6.519646083476154,-4.18824394038541
55609,0.0,12.828153621226184,-6.0009905985555,-120.01981197111,-7.501238248194375,4.261532298425447,85.23064596850894,5.326915373031809,-6.567849226384919,-37.33560143956488,-7.76585822082152,-4.344904024039078,-10.415228953755893,-5.47348543511442,-7.664576749718348,-7.76585822082152,-5.582022233797538
5443,0.0,13.460261338478452,-4.979309847466123,-204.15170374611105,-8.506320989421292,2.8998675213993117,118.89456837737175,4.953940349057157,-6.91855051860309,-37.880473300209054,-7.100439302615368,-3.7429479153359706,-1.9067694741101853,-3.8080992750175833,-6.955600919589733,-7.100439302615367,-4.006577259808334
6010,0.0,13.460261338478452,-4.970209368393345,-253.4806777880606,-10.56169490783586,1.364031261478867,69.56559433542222,2.8985664306425925,-6.921286858602672,-23.04819428172357,-6.4824276768451385,-3.5832801296910617,-0.0714954282845223,-3.0794154484756517,-6.493804330946412,-6.4824276768451385,-3.173903993476368
62454,0.0,11.906146757118146,-1.901398140672459,-76.05592562689836,-4.7534953516811465,2.8610605621747998,114.44242248699196,7.152651405436998,-7.090748017171219,-30.531146109735914,-6.9644230828310185,-4.730581810260216,-45.29834701101347,-5.138600430861619,-6.342433088837156,-6.9644230828310185,-4.879445007941175
54801,0.0,14.890776976770372,-7.149295226899892,-100.09013317659848,-10.723942840349835,2.7778894242803567,38.89045193992499,4.166834136420535,-6.263790237740428,-74.01591288895052,-7.50349108422784,-4.818165905134078,-17.95639453738225,-4.899112142337657,-7.44791059869974,-7.503491084227839,-5.665031632204226
40084,0.0,14.191663110572785,-4.541907445437938,-140.79913080857608,-8.282301812269182,3.2406174861664927,100.45914207116128,5.909361298303604,-7.095086329075021,-65.8367663213003,-7.481506533303198,-4.265202370900968,-16.73688345025466,-4.617113526727755,-7.235375308351012,-7.481506533303198,-5.114873188128698
17888,0.0,14.064951788374891,-4.16161828889182,-141.49502182232186,-8.843438863895116,2.4571825526963647,83.5442067916764,5.221512924479775,-6.917376013206557,-53.37323141572052,-6.780699571531898,-4.341854911787035,-23.858269741738045,-4.543197352386991,-6.758411040473644,-6.7806995715318985,-4.9370513826690425
1328,0.0,11.423608244788255,-5.2183199989756215,-198.2961599610736,-8.262339998378069,1.9965904714169609,75.87043791384451,3.161268246410188,-6.596927896063199,-7.409535622432401,-6.212375700551423,-3.9098746169493537,-10.04032582147378,-4.488367477747894,-6.318891897322378,-6.212375700551423,-4.135532906953872
67668,0.0,12.218515148043254,-6.559442559735078,-111.51052351549632,-6.969407719718522,4.9403364031291614,83.98571885319575,5.249107428324734,-6.381745454489688,-45.08318475428145,-7.784747647885304,-4.527334974803092,-8.194024664590188,-5.754354257468818,-7.864124199013335,-7.784747647885304,-5.585563905682273
41162,0.0,12.888188624007244,-2.6435764369176566,-79.3072931075297,-2.478352909610303,11.103824762023404,333.1147428607021,10.40983571439694,-6.306595594594072,-32.96711953038827,-6.791471607119177,-4.983476109143046,-31.87708945313595,-6.189055560202387,-7.682663408616757,-6.791471607119177,-6.21605182775161
5423,0.0,13.460261338478452,-3.5078051257411564,-126.28098452668164,-7.892561532917602,2.474533246915933,89.08319688897359,5.567699805560849,-7.3610038441290335,-61.29470919837512,-7.284985032298599,-4.370475516193344,-22.934817087701585,-4.19678094375324,-6.827711038281891,-7.284985032298599,-4.428975024653524
72862,0.0,12.366386530114529,-4.073751542643976,-134.4338009072512,-10.6131948084672,0.6729422769959448,22.207095140866176,1.7531917216473298,-7.134409393636898,-79.65685828173305,-6.41432342706377,-4.333428919988605,-18.967131050819283,-3.8021681481740544,-6.505735001556899,-6.41432342706377,-3.7265352655499697
54699,0.0,14.890776976770372,-3.947033339359345,-252.6101337189981,-9.021790489964216,2.5676815879776926,164.33162163057233,5.868986486806155,-7.226649140215714,-28.156065854211285,-8.015295740278875,-3.139339216543711,-11.607542747125516,-2.3123039469747653,-7.384705122801097,-8.015295740278873,-2.7997978815851847
48206,0.0,12.35267316385989,-4.602956121585772,-276.17736729514627,-3.835796767988143,10.220251675046097,613.2151005027658,8.516876395871748,-6.917253987208891,-25.33239882634253,-7.791456504347321,-3.162422649908505,-14.865850498914831,-4.103015129347433,-8.487228913047568,-7.791456504347321,-3.9125762675472178
48138,0.0,12.35267316385989,-3.9808024883976016,-183.11691446628967,-2.543290478698468,15.3538163767744,706.2755533316224,9.809382685161422,-7.104323685272425,-53.313897098947926,-8.180088424800173,-3.942195786575912,-23.65588756803636,-5.409049137616433,-10.0307936332611,-8.180088424800173,-5.207760652932559
66383,0.0,11.877909327726073,-3.6143185576043417,-112.0438752857346,-6.224659738096367,3.2825320197849908,101.75849261333472,5.653249589629706,-6.930195565554698,-47.8089712021217,-7.545940365891077,-4.53960617044693,-26.0325113544753,-5.212802345931118,-6.906913800158985,-7.545940365891077,-4.977066108823187
20403,0.0,11.20504417949199,-0.9281703354434436,-31.557791405077086,-1.3149079752115451,6.981272614786196,237.36326890273065,9.890136204280443,-7.20411891746644,-52.636457187538745,-8.115523451669093,-5.189015609956881,-53.124236253845616,-6.632774930281942,-7.370415957329621,-8.115523451669093,-6.19018141805492
34133,0.0,13.533427228906206,-4.571051042830846,-196.5551948417264,-4.094899892535967,10.53603051501794,453.04931214577147,9.43852733637024,-6.825444402685339,-30.828890784627905,-7.695347412464703,-3.763555949677523,-3.2532316124584977,-5.109485184026851,-8.563476528744376,-7.695347412464703,-5.285772677953236
71833,0.0,14.288400907223458,-5.0711991423751694,-202.8479656950068,-10.142398284750342,2.07300131123656,82.92005244946239,4.14600262247312,-6.825464631037374,-28.868147227032253,-6.669260315321503,-3.732742127130805,-2.141258962070634,-3.6762017717811033,-6.653656502367042,-6.669260315321504,-4.113993966780559
514,0.0,13.544874256830775,-3.934749340503313,-145.5857255986226,-12.132143799885217,0.4581828509012628,16.952765483346724,1.4127304569455603,-6.98288581479574,-48.37278078805088,-6.776997107429356,-4.2194135576696565,-17.37147127008393,-3.0499753986283147,-6.519083972763808,-6.776997107429356,-3.276815115177498
65730,0.0,11.599314407176578,-6.674484130190626,-140.16416673400315,-8.760260420875198,2.1630887514677197,45.42486378082211,2.8390539863013817,-6.160024773454088,-26.50437029844579,-6.817815149191647,-4.061578081257073,-4.305745014606289,-4.796921388040674,-6.886937463637588,-6.817815149191648,-4.545191880724732
51028,0.0,12.136156362857102,-0.155806060408285,-4.206763631023697,-0.1752818179593207,10.631888484353585,287.0609890775468,11.960874544897782,-6.359334617548637,-52.557807080243606,-7.520214328264236,-5.843908017232037,-48.91330632379228,-7.024984332015702,-7.43305197689663,-7.520214328264236,-6.844945257962302
49452,0.0,25.32765655483407,-2.3990594995052783,-81.56802298317946,-5.366317301524964,8.923892842655837,303.4123566502984,19.96133925330911,-5.848025176514607,-43.03242037227806,-6.884889212669025,-4.950738262565605,-35.692338517548016,-5.523968072566079,-6.12615309740288,-6.884889212669025,-9.245435242180148
67894,0.0,12.218515148043254,-3.824792306380576,-164.46606917436475,-10.279129323397797,0.7216319347517981,31.03017319432732,1.9393858246454572,-7.204002482199867,-29.16046501313027,-6.789577664063355,-4.130334182580042,-16.067395033796906,-3.658342133497703,-6.595640453166681,-6.789577664063355,-3.448896389848965
16763,0.0,12.857359843594375,-4.618836424239743,-115.47091060599357,-9.622575883832797,1.5526963006855583,38.81740751713895,3.23478395976158,-6.616135624042573,-28.548617578295527,-6.448814166386251,-4.593767785941452,-22.76472215961911,-4.589885484600038,-6.372267660518724,-6.448814166386251,-4.710503512702941
27244,0.0,11.165002582448434,-4.750665310729913,-190.0266124291965,-11.876663276824784,-0.2846642777505394,-11.386571110021578,-0.7116606943763486,-6.846690368873614,-15.57614893548715,-6.324746245053551,-3.893288275278073,-16.206689111263742,-3.027998058051085,-6.49655394171827,-6.324746245053551,-2.557442462158988
